"TOA5","ULM_Stn1","CR1000X","56673","CR1000X.Std.07.01","CPU:SO397545 Univ of LA Measonet Rev08072024.Station1A.CR1X","36237","FiveMin"
"TIMESTAMP","RECORD","BattV_Avg","WS_30ft_mph_Avg","WS_30ft_mph_Max","WindDir_30ft_D1_WVT","WindDir_30ft_SD1_WVT","WS_10ft_mph_Avg","WS_10ft_mph_Max","WindDir_10ft_D1_WVT","WindDir_10ft_SD1_WVT","WS_Sonic_mph_Avg","WS_Sonic_mph_Max","WindDir_Sonic_D1_WVT","WindDir_Sonic_SD1_WVT","AirTF_Avg","RH_Avg","SlrW_Avg","SlrMJ_Tot","DewPtF","RainSinceMidnight","RV_Pre_Accu_Tot","RV_Tips_Tot","RV_Tot_Pre_Accu","RV_Avg_Pre_Int_Max","RV_Max_Pre_Int_Max","VWC_5cm_Avg","Ka_5cm_Avg","SoilTmpF_5cm_Avg","BulkEC_5cm_Avg","VWC_10cm_Avg","Ka_10cm_Avg","SoilTmpF_10cm_Avg","BulkEC_10cm_Avg","VWC_20cm_Avg","Ka_20cm_Avg","SoilTmpF_20cm_Avg","BulkEC_20cm_Avg","VWC_30cm_Avg","Ka_30cm_Avg","SoilTmpF_30cm_Avg","BulkEC_30cm_Avg","VWC_40cm_Avg","Ka_40cm_Avg","SoilTmpF_40cm_Avg","BulkEC_40cm_Avg","VWC_50cm_Avg","Ka_50cm_Avg","SoilTmpF_50cm_Avg","BulkEC_50cm_Avg","T109_30ft_F_Avg","T109_10ft_F_Avg","AbsBaro_inHg_Avg","SeaLvlBaro_inHg_Avg","HeatIndxTmpF_Avg","WindChillTmpF_Avg","BatteryVoltage","BatteryCurrent","LoadCurrent","ChargeInputVoltage","ChargeInputCurrent","ChargeTemp","Chg_State","Chg_Source","Ck_Batt"
"2024-08-10 23:45:00",1040,13.07,3.987,7.228,18.84,14.98,2.487,5.766,48.76,15.62,4.124,7.046,41.37,15.29,78.08,61.45,-0.658,-0.00019731,63.64,0,0,0,0.077,0,0,0.005,2.517,79.44,0.037,0.167,9.09,83.8,0.116,0.214,11.75,85.8,0.29,0.357,21.92,85.8,0.742,0.333,19.98,85.2,0.418,0.365,22.57,84.5,0.733,77.97,77.7,30.01724,30.09718,78.08,78.08,13.09,-0.13,0.131,0.035,0.031,24.65,0,0,0
"2024-08-10 23:50:00",1041,13.1,2.452,3.95,15.5,23.32,1.189,2.748,24.48,15.58,2.581,4.474,34.98,18.17,77.59,62.72,-0.748,-0.000224305,64.54,0,0,0,0.077,0,0,0.004,2.503,79.44,0.035,0.168,9.12,83.8,0.115,0.213,11.67,85.8,0.291,0.354,21.65,85.8,0.741,0.333,20.01,85.2,0.418,0.367,22.75,84.5,0.735,77.61,76.99,30.01719,30.09713,77.59,77.59,13.1,-0.083,0.082,0.049,0.046,24.67,0,0,0
"2024-08-10 23:55:00",1042,13.07,3.599,6.036,21.18,11.18,1.636,3.754,42.45,19.06,3.794,6.151,44.97,12.05,76.9,64.05,-0.678,-0.000203305,63.79,0,0,0,0.077,0,0,0.005,2.513,79.38,0.036,0.168,9.11,83.7,0.119,0.214,11.75,85.7,0.292,0.354,21.64,85.8,0.739,0.335,20.12,85.2,0.42,0.366,22.66,84.5,0.729,77.31,76.31,30.01429,30.09423,76.9,76.9,13.08,-0.126,0.127,0.033,0.03,24.64,0,0,0
"2024-08-11 00:00:00",1043,13.1,3.587,5.291,26.01,9.72,2.416,4.425,44.91,10.29,3.81,5.682,48.9,9.04,77.23,63.07,-0.599,-0.00017973,63.79,0,0,0,0.077,0,0,0.003,2.475,79.32,0.032,0.166,9.04,83.6,0.112,0.215,11.78,85.7,0.292,0.356,21.82,85.8,0.738,0.334,20.08,85.2,0.419,0.365,22.6,84.5,0.735,77.32,76.8,30.01424,30.09418,77.23,77.23,13.09,-0.088,0.089,0.033,0.03,24.6,0,0,0
"2024-08-11 00:05:00",1044,13.07,3.622,5.142,29.51,8.27,2.258,4.089,52.89,15.33,3.843,5.637,50.88,8.87,77.13,63.55,-0.613,-0.000183875,64.02,0,0,0,0.077,0,0,0.006,2.551,79.26,0.037,0.166,9.02,83.6,0.116,0.213,11.68,85.6,0.292,0.356,21.84,85.8,0.741,0.334,20.05,85.2,0.418,0.366,22.65,84.5,0.738,77.1,76.7,30.01134,30.09127,77.13,77.13,13.08,-0.131,0.13,0.019,0.018,24.57,0,0,0
"2024-08-11 00:10:00",1045,13.1,3.471,5.291,21.86,13.23,1.502,3.754,45.32,18.5,3.707,5.324,43.43,14.11,76.95,64.34,-0.664,-0.00019929,64.18,0,0,0,0.077,0,0,0.007,2.572,79.2,0.035,0.169,9.19,83.5,0.114,0.217,11.9,85.6,0.291,0.356,21.85,85.8,0.738,0.331,19.84,85.2,0.42,0.364,22.49,84.5,0.733,76.91,76.42,30.01134,30.09127,76.95,76.95,13.09,-0.085,0.086,0.014,0.013,24.51,0,0,0
"2024-08-11 00:15:00",1046,13.07,2.621,4.471,21.23,10.82,0.472,1.742,35.62,15.32,2.813,4.563,41.82,11.52,76.42,65.76,-0.736,-0.000220895,64.02,0,0,0,0.077,0,0,0.005,2.53,79.14,0.037,0.168,9.14,83.4,0.117,0.214,11.76,85.6,0.292,0.354,21.69,85.8,0.733,0.336,20.22,85.1,0.419,0.365,22.62,84.5,0.736,76.56,75.78,30.01129,30.09122,76.42,76.42,13.08,-0.126,0.126,0.015,0.013,24.44,0,0,0
"2024-08-11 00:20:00",1047,13.1,2.623,4.322,16.07,14.82,0.456,2.077,17.59,16.14,2.796,4.116,37.01,14.13,75.89,67.29,-0.728,-0.00021839,64.91,0,0,0,0.077,0,0,0.004,2.5,79.03,0.036,0.167,9.1,83.4,0.116,0.213,11.65,85.6,0.291,0.355,21.78,85.7,0.739,0.335,20.17,85.2,0.422,0.367,22.73,84.5,0.731,76.42,75.11,30.00839,30.08832,75.89,75.89,13.09,-0.083,0.084,0.015,0.013,24.35,0,0,0
"2024-08-11 00:25:00",1048,13.07,2.694,3.801,17.03,14.03,0.261,1.742,4.986,11.44,2.723,3.87,37.95,13.93,74.93,70.79,-0.72,-0.00021608,65.05,0,0,0,0.077,0,0,0.002,2.435,78.97,0.036,0.168,9.11,83.4,0.115,0.211,11.58,85.4,0.291,0.353,21.6,85.7,0.743,0.333,20,85.2,0.422,0.363,22.42,84.5,0.732,76.31,74.06,30.00843,30.08837,74.93,74.93,13.08,-0.117,0.118,0.014,0.013,24.21,0,0,0
"2024-08-11 00:30:00",1049,13.1,1.893,2.757,12.38,11.35,0.161,1.742,1.132,4.527,2.279,3.355,32.41,10.69,74.34,73.9,-0.708,-0.000212425,65.73,0,0,0,0.077,0,0,0.003,2.476,78.97,0.04,0.167,9.07,83.3,0.115,0.212,11.62,85.4,0.291,0.354,21.68,85.7,0.737,0.33,19.78,85.2,0.418,0.364,22.51,84.5,0.734,76.05,73.54,30.01129,30.09122,74.34,74.34,13.09,-0.081,0.083,0.016,0.014,24.07,0,0,0
"2024-08-11 00:35:00",1050,13.07,1.874,2.608,27.6,16.04,0.025,0.735,10.96,6.396,2.181,2.886,44.29,8.69,73.81,76.42,-1.146,-0.000343835,66.44,0,0,0,0.077,0,0,0.003,2.481,78.91,0.037,0.167,9.08,83.2,0.118,0.214,11.72,85.4,0.29,0.356,21.84,85.7,0.738,0.333,20,85.2,0.418,0.366,22.64,84.5,0.733,75.67,73.06,30.00839,30.08832,73.81,73.81,13.08,-0.129,0.129,0.016,0.014,23.91,0,0,0
"2024-08-11 00:40:00",1051,13.09,1.474,2.087,354.3,16.82,0.831,2.077,352.7,6.901,2.048,2.818,16.61,19.19,73.11,79.75,-1.37,-0.00041089,66.19,0,0,0,0.077,0,0,0.004,2.497,78.85,0.037,0.168,9.1,83.2,0.114,0.213,11.68,85.4,0.292,0.354,21.68,85.7,0.74,0.335,20.14,85.2,0.419,0.364,22.51,84.5,0.732,75.24,72.52,30.00839,30.08832,73.11,73.11,13.08,-0.099,0.1,0.017,0.014,23.73,0,0,0
"2024-08-11 00:45:00",1052,13.06,2.14,2.683,334.5,6.94,0.345,1.742,354,6.589,2.603,3.199,356.9,7.316,72.64,79.37,-1.145,-0.000343405,66.12,0,0,0,0.077,0,0,0.004,2.489,78.73,0.038,0.168,9.11,83.2,0.115,0.213,11.69,85.4,0.293,0.358,22.04,85.6,0.739,0.335,20.14,85.2,0.419,0.364,22.46,84.5,0.731,74.67,72.15,30.00839,30.08832,72.64,72.64,13.07,-0.143,0.142,0.017,0.015,23.53,0,0,0
"2024-08-11 00:50:00",1053,13.08,1.372,2.087,359.4,11.29,0.1,1.406,9.16,2.809,2.009,2.774,21.95,10.74,72.41,80,-1.086,-0.000325925,65.59,0,0,0,0.077,0,0,0.004,2.489,78.67,0.037,0.167,9.08,83.1,0.112,0.212,11.63,85.3,0.29,0.356,21.82,85.6,0.737,0.333,19.96,85.2,0.417,0.365,22.56,84.5,0.736,74.39,72.01,30.00834,30.08827,72.41,72.41,13.08,-0.092,0.092,0.017,0.015,23.34,0,0,0
"2024-08-11 00:55:00",1054,13.06,0.462,1.714,19.89,8.11,0,0,11.3,0.028,1.416,2.393,37.46,10.75,72.45,78.75,-1.191,-0.000357275,65.71,0,0,0,0.077,0,0,0.004,2.509,78.5,0.036,0.167,9.07,83.1,0.117,0.214,11.71,85.3,0.291,0.357,21.93,85.6,0.741,0.333,20.02,85.2,0.417,0.364,22.49,84.5,0.727,74.26,72.04,30.00538,30.08532,72.45,72.45,13.07,-0.132,0.13,0.017,0.015,23.17,0,0,0
"2024-08-11 01:00:00",1055,13.08,0.672,1.565,12.59,12.91,0,0,10.87,0.628,1.449,2.326,31.53,23.69,72.3,79.46,-1.266,-0.00037968,65.88,0,0,0,0.077,0,0,0.005,2.521,78.5,0.04,0.166,9.03,83,0.113,0.216,11.83,85.2,0.291,0.354,21.7,85.6,0.737,0.334,20.09,85.2,0.417,0.365,22.62,84.5,0.733,74.14,71.84,30.00248,30.08241,72.3,72.3,13.08,-0.095,0.095,0.017,0.016,22.99,0,0,0
"2024-08-11 01:05:00",1056,13.05,0.296,1.565,31.01,8.1,0,0,7.117,0.04,1.157,2.304,52.86,16.55,71.96,81,-1.461,-0.000438195,65.72,0,0,0,0.077,0,0,0.004,2.503,78.38,0.039,0.169,9.16,82.9,0.112,0.214,11.7,85.2,0.291,0.355,21.77,85.6,0.737,0.336,20.21,85.2,0.414,0.363,22.42,84.5,0.732,73.97,71.4,30.00248,30.08241,71.96,71.96,13.07,-0.136,0.135,0.017,0.015,22.83,0,0,0
"2024-08-11 01:10:00",1057,13.08,0,0,43.53,2.635,0,0,7.107,0.02,0.728,1.253,67.14,19.65,71.71,81.3,-1.292,-0.00038771,65.82,0,0,0,0.077,0,0,0.004,2.505,78.32,0.039,0.167,9.08,82.9,0.112,0.213,11.7,85.2,0.289,0.357,21.95,85.6,0.738,0.334,20.11,85.2,0.417,0.362,22.32,84.5,0.736,73.47,71.13,30.00248,30.08241,71.71,71.71,13.08,-0.093,0.093,0.017,0.015,22.66,0,0,0
"2024-08-11 01:15:00",1058,13.05,0,0,31.87,16.79,0,0,5.898,1.525,0.503,1.074,18.94,38.46,71.51,82.5,-1.503,-0.000450805,65.98,0,0,0,0.077,0,0,0.005,2.53,78.26,0.036,0.168,9.12,82.8,0.116,0.215,11.79,85.1,0.292,0.356,21.82,85.6,0.737,0.332,19.92,85.2,0.419,0.365,22.55,84.5,0.731,73.03,71.05,30.00248,30.08241,71.51,71.51,13.06,-0.138,0.137,0.017,0.014,22.51,0,0,0
"2024-08-11 01:20:00",1059,13.07,0.201,1.118,335,17.43,0,0,3.451,0.397,0.972,1.767,337.5,22.58,71.39,82.9,-1.413,-0.000423785,65.94,0,0,0,0.077,0,0,0.004,2.485,78.15,0.035,0.169,9.18,82.8,0.116,0.214,11.71,85.1,0.291,0.356,21.82,85.6,0.738,0.333,20.03,85.2,0.419,0.365,22.57,84.5,0.734,72.89,71,30.00243,30.08236,71.39,71.39,13.07,-0.098,0.098,0.017,0.014,22.38,0,0,0
"2024-08-11 01:25:00",1060,13.05,1.164,1.788,322,12.22,0.23,1.406,1.778,6.038,1.831,2.326,343,11.53,71.37,83.4,-1.569,-0.00047073,66.18,0,0,0,0.077,0,0,0.003,2.479,78.09,0.034,0.168,9.15,82.7,0.116,0.213,11.67,85.1,0.293,0.356,21.86,85.6,0.741,0.333,20.01,85.2,0.418,0.36,22.16,84.5,0.736,72.95,71.09,29.99953,30.07946,71.37,71.37,13.06,-0.139,0.137,0.017,0.016,22.28,0,0,0
"2024-08-11 01:30:00",1061,13.07,0.648,1.565,337.2,9.2,0,0,8.02,0.199,1.412,2.036,357.4,11.64,71.15,83.8,-1.565,-0.0004696,66.08,0,0,0,0.077,0,0,0.004,2.49,77.97,0.036,0.171,9.27,82.7,0.114,0.213,11.69,85.1,0.29,0.356,21.84,85.6,0.736,0.333,19.99,85.2,0.415,0.361,22.24,84.5,0.734,72.5,70.93,29.99953,30.07946,71.15,71.15,13.07,-0.103,0.103,0.017,0.016,22.18,0,0,0
"2024-08-11 01:35:00",1062,13.04,1.273,1.714,327.1,1,0,0,8.03,0,1.71,2.08,347.4,4.14,70.91,84,-1.512,-0.0004535,65.78,0,0,0,0.077,0,0,0.008,2.596,77.91,0.037,0.168,9.11,82.6,0.116,0.212,11.61,85,0.29,0.355,21.76,85.5,0.737,0.336,20.21,85.2,0.419,0.365,22.61,84.5,0.73,71.77,70.65,29.99957,30.07951,70.91,70.91,13.06,-0.142,0.143,0.017,0.015,22.08,0,0,0
"2024-08-11 01:40:00",1063,13.06,0.189,1.192,343,4.416,0,0,8.03,0.034,1.137,1.633,359.3,9.07,70.69,84.6,-1.569,-0.000470705,65.8,0,0,0,0.077,0,0,0.007,2.579,77.8,0.04,0.167,9.08,82.6,0.114,0.211,11.53,85,0.289,0.354,21.71,85.5,0.736,0.334,20.08,85.2,0.415,0.361,22.29,84.5,0.727,71.93,70.37,30.00248,30.08241,70.69,70.69,13.07,-0.102,0.101,0.018,0.016,21.97,0,0,0
"2024-08-11 01:45:00",1064,13.04,0,0,0.392,12.91,0,0,8.03,0.02,0.596,1.454,52.63,36.25,70.59,84.6,-1.537,-0.00046101,65.75,0,0,0,0.077,0,0,0.003,2.471,77.74,0.038,0.167,9.07,82.5,0.114,0.215,11.77,85,0.29,0.356,21.85,85.5,0.737,0.333,20.02,85.2,0.419,0.366,22.69,84.5,0.732,71.87,70.17,30.00248,30.08241,70.59,70.59,13.06,-0.137,0.138,0.017,0.015,21.86,0,0,0
"2024-08-11 01:50:00",1065,13.06,0.017,0.82,15.71,19.39,0,0,8.05,0.02,0.89,2.371,36.46,26.58,70.65,83.9,-1.489,-0.000446795,65.53,0,0,0,0.077,0,0,0.007,2.575,77.68,0.038,0.167,9.09,82.4,0.114,0.214,11.74,84.9,0.291,0.356,21.85,85.5,0.738,0.334,20.03,85.2,0.422,0.364,22.48,84.5,0.732,71.78,70.24,30.00243,30.08236,70.65,70.65,13.06,-0.1,0.098,0.017,0.015,21.76,0,0,0
"2024-08-11 01:55:00",1066,13.04,0.503,1.565,348.2,12.66,0,0,8,0.105,1.275,2.595,7.919,13.33,70.43,84.5,-1.575,-0.00047239,65.65,0,0,0,0.077,0,0,0.005,2.524,77.57,0.038,0.167,9.06,82.4,0.114,0.213,11.66,84.9,0.289,0.355,21.77,85.4,0.739,0.335,20.16,85.2,0.418,0.367,22.79,84.5,0.735,71.46,70.13,29.99953,30.07946,70.43,70.43,13.05,-0.134,0.136,0.017,0.015,21.67,0,0,0
"2024-08-11 02:00:00",1067,13.06,0.16,1.043,341.5,16.41,0,0,7.208,0.02,1.131,1.879,353.5,18.36,70.21,85.5,-1.707,-0.00051196,65.86,0,0,0,0.077,0,0,0.005,2.514,77.51,0.038,0.166,9.04,82.3,0.112,0.214,11.76,84.9,0.288,0.351,21.44,85.4,0.741,0.333,19.96,85.2,0.418,0.362,22.31,84.5,0.735,71.45,69.85,29.99953,30.07946,70.21,70.21,13.06,-0.101,0.1,0.017,0.015,21.58,0,0,0
"2024-08-11 02:05:00",1068,13.03,0.395,1.267,311.6,12.29,0,0,350,15.11,1.42,2.304,330.3,15.37,70.26,85,-1.489,-0.000446565,65.25,0,0,0,0.077,0,0,0.004,2.486,77.45,0.038,0.166,9.04,82.2,0.116,0.211,11.57,84.9,0.29,0.354,21.68,85.4,0.741,0.335,20.13,85.2,0.417,0.365,22.57,84.5,0.732,71.91,69.71,29.99953,30.07946,70.26,70.26,13.05,-0.137,0.138,0.017,0.016,21.49,0,0,0
"2024-08-11 02:10:00",1069,13.06,0.113,1.043,315.5,26.87,0,0,326.4,0.612,0.994,1.745,330.4,26.22,70.23,84,-1.466,-0.00043992,65.3,0,0,0,0.077,0,0,0.005,2.527,77.4,0.038,0.166,9.04,82.2,0.114,0.213,11.66,84.8,0.293,0.353,21.58,85.4,0.737,0.335,20.13,85.2,0.415,0.361,22.22,84.5,0.733,72.3,69.6,29.99948,30.07941,70.23,70.23,13.06,-0.102,0.101,0.017,0.015,21.41,0,0,0
"2024-08-11 02:15:00",1070,13.03,0.122,0.894,351.9,37.49,0,0,334.4,11.65,0.883,1.566,340.6,40.18,70.22,84.6,-1.48,-0.000444145,65.57,0,0,0,0.077,0,0,0.006,2.56,77.28,0.036,0.166,9,82.2,0.114,0.215,11.78,84.8,0.292,0.355,21.79,85.4,0.74,0.335,20.18,85.2,0.413,0.364,22.48,84.5,0.731,72.37,69.58,29.99657,30.07651,70.22,70.22,13.05,-0.14,0.14,0.017,0.015,21.33,0,0,0
"2024-08-11 02:20:00",1071,13.05,0.303,0.894,334.6,15.9,0,0,2.512,2.14,1.345,1.924,351.4,18.37,70.32,85.6,-1.75,-0.000525005,65.91,0,0,0,0.077,0,0,0.006,2.542,77.22,0.038,0.169,9.17,82.1,0.115,0.216,11.87,84.7,0.288,0.354,21.71,85.4,0.739,0.332,19.92,85.2,0.418,0.366,22.64,84.5,0.734,72.71,69.86,29.99652,30.07646,70.32,70.32,13.05,-0.107,0.108,0.017,0.015,21.28,0,0,0
"2024-08-11 02:25:00",1072,13.02,0.325,1.192,312.7,7.356,0,0,5.74,0.25,1.185,1.611,331.8,9.34,70.13,86.5,-1.778,-0.00053329,65.79,0,0,0,0.077,0,0,0.004,2.485,77.17,0.036,0.167,9.05,82.1,0.114,0.213,11.68,84.7,0.289,0.352,21.55,85.4,0.734,0.333,20.01,85.2,0.418,0.364,22.5,84.5,0.733,72.13,69.81,29.99357,30.07351,70.13,70.13,13.04,-0.143,0.144,0.018,0.015,21.23,0,0,0
"2024-08-11 02:30:00",1073,13.04,0.705,1.416,333.8,19.28,0.094,1.742,4.681,5.697,1.482,2.036,353.9,20.09,70.01,86.4,-1.613,-0.000483945,65.77,0,0,0,0.077,0,0,0.006,2.563,77.11,0.037,0.167,9.09,82.1,0.114,0.214,11.71,84.7,0.293,0.354,21.69,85.4,0.735,0.331,19.85,85.2,0.417,0.364,22.51,84.5,0.734,72.2,69.8,29.99067,30.0706,70.01,70.01,13.05,-0.101,0.102,0.018,0.016,21.19,0,0,0
"2024-08-11 02:35:00",1074,13.01,0.128,1.043,4.186,17.9,0,0,34.02,2.243,0.938,2.103,32.45,23.18,70.07,85.8,-1.671,-0.00050135,65.57,0,0,0,0.077,0,0,0.005,2.513,77.05,0.037,0.165,8.98,82,0.112,0.211,11.57,84.7,0.29,0.356,21.86,85.4,0.737,0.334,20.11,85.2,0.42,0.368,22.87,84.5,0.735,72.07,69.81,29.99062,30.07055,70.07,70.07,13.04,-0.135,0.136,0.018,0.016,21.15,0,0,0
"2024-08-11 02:40:00",1075,13.03,0.989,1.565,341.9,9.77,0,0,359.8,13.14,1.57,2.08,2.451,9.99,70,86.3,-1.741,-0.000522175,65.5,0,0,0,0.077,0,0,0.006,2.56,76.99,0.041,0.167,9.05,81.9,0.113,0.214,11.72,84.6,0.294,0.352,21.5,85.3,0.739,0.332,19.89,85.2,0.415,0.363,22.42,84.5,0.737,71.81,69.71,29.98776,30.0677,70,70,13.05,-0.1,0.101,0.018,0.017,21.11,0,0,0
"2024-08-11 02:45:00",1076,13.01,1.387,1.938,338.5,9.29,0,0,351.1,5.671,1.853,2.617,359.8,12.12,69.93,85.6,-1.532,-0.000459625,65.29,0,0,0,0.077,0,0,0.006,2.539,76.94,0.037,0.165,8.98,81.9,0.117,0.213,11.65,84.6,0.289,0.354,21.68,85.3,0.739,0.333,20.03,85.2,0.416,0.365,22.56,84.5,0.731,71.95,69.62,29.99067,30.0706,69.93,69.93,13.04,-0.135,0.134,0.018,0.016,21.07,0,0,0
"2024-08-11 02:50:00",1077,13.03,1.702,2.087,342.6,4.302,0.03,1.071,2.973,3.178,2.085,2.505,4.449,5.825,70.03,85.8,-1.716,-0.000514925,65.94,0,0,0,0.077,0,0,0.005,2.537,76.88,0.036,0.166,9.02,81.9,0.115,0.212,11.63,84.5,0.291,0.354,21.65,85.3,0.739,0.331,19.81,85.1,0.418,0.363,22.44,84.5,0.731,72.06,69.75,29.99067,30.0706,70.03,70.03,13.04,-0.106,0.107,0.018,0.016,21.03,0,0,0
"2024-08-11 02:55:00",1078,13.01,0.96,1.341,349,8.2,0,0,7.212,0.034,1.503,2.147,8.22,12.02,69.85,86.7,-1.763,-0.0005288399,65.7,0,0,0,0.077,0,0,0.003,2.459,76.88,0.038,0.166,9.03,81.8,0.114,0.212,11.6,84.5,0.289,0.353,21.59,85.3,0.738,0.332,19.9,85.1,0.415,0.363,22.4,84.5,0.736,71.8,69.6,29.99067,30.0706,69.85,69.85,13.03,-0.142,0.141,0.017,0.015,20.99,0,0,0
"2024-08-11 03:00:00",1079,13.03,0.946,1.714,350.3,12.99,0,0,356.2,14.2,1.528,2.438,10.89,13.58,69.66,87.1,-1.753,-0.000525985,65.55,0,0,0,0.077,0,0,0.005,2.533,76.77,0.038,0.165,8.95,81.7,0.113,0.214,11.75,84.5,0.289,0.356,21.82,85.3,0.734,0.332,19.93,85.1,0.415,0.361,22.27,84.5,0.733,71.64,69.31,29.99062,30.07055,69.66,69.66,13.04,-0.108,0.109,0.019,0.017,20.95,0,0,0
"2024-08-11 03:05:00",1080,13,0.168,1.118,347.2,13.08,0,0,337.5,0.034,1.107,1.767,4.431,18.43,69.64,86.6,-1.652,-0.000495705,65.43,0,0,0,0.077,0,0,0.006,2.552,76.71,0.04,0.167,9.06,81.7,0.113,0.213,11.68,84.5,0.29,0.353,21.63,85.3,0.734,0.332,19.94,85.1,0.416,0.368,22.81,84.5,0.735,71.45,69.13,29.98771,30.06765,69.64,69.64,13.03,-0.139,0.139,0.019,0.017,20.88,0,0,0
"2024-08-11 03:10:00",1081,13.03,0.501,2.31,9.56,25.1,0,0,341,3.637,1.356,3.02,29.4,24.95,69.71,86.7,-1.778,-0.000533345,65.65,0,0,0,0.077,0,0,0.005,2.517,76.65,0.04,0.167,9.07,81.6,0.115,0.214,11.71,84.4,0.292,0.354,21.66,85.2,0.735,0.331,19.87,85.1,0.419,0.365,22.57,84.5,0.732,71.39,69.11,29.98776,30.0677,69.71,69.71,13.04,-0.106,0.107,0.018,0.016,20.81,0,0,0
"2024-08-11 03:15:00",1082,13,0.969,1.938,12.48,16.63,0,0,348.9,6.414,1.511,2.796,32.6,19.43,69.66,87,-1.662,-0.000498575,65.48,0,0,0,0.077,0,0,0.005,2.511,76.6,0.041,0.166,9.05,81.6,0.114,0.214,11.75,84.4,0.289,0.352,21.48,85.2,0.736,0.335,20.12,85.1,0.419,0.367,22.75,84.5,0.734,71.69,69.14,29.99062,30.07055,69.66,69.66,13.03,-0.136,0.136,0.018,0.016,20.76,0,0,0
"2024-08-11 03:20:00",1083,13.03,1.565,3.13,24.55,18.87,0,0,14.12,17.43,2.083,3.557,47.45,21.91,69.74,85.6,-1.466,-0.000439925,65.02,0,0,0,0.077,0,0,0.007,2.568,76.6,0.038,0.163,8.88,81.6,0.116,0.215,11.76,84.3,0.287,0.356,21.82,85.2,0.741,0.332,19.93,85.1,0.419,0.365,22.56,84.5,0.737,71.89,69.19,29.98776,30.0677,69.74,69.74,13.04,-0.096,0.097,0.019,0.017,20.72,0,0,0
"2024-08-11 03:25:00",1084,13,1.539,3.726,25.81,14.36,0,0,346.9,10.6,1.977,3.736,48.45,15.92,70.18,84.3,-1.571,-0.000471345,64.93,0,0,0,0.077,0,0,0.006,2.541,76.54,0.039,0.165,8.94,81.5,0.115,0.213,11.64,84.3,0.29,0.355,21.79,85.2,0.742,0.331,19.85,85.1,0.418,0.366,22.65,84.5,0.737,72.08,69.5,29.99067,30.0706,70.18,70.18,13.02,-0.135,0.134,0.019,0.017,20.7,0,0,0
"2024-08-11 03:30:00",1085,13.02,1.597,3.13,19.68,16.56,0,0,334.4,26.53,2.057,3.937,40.45,14.73,70.36,83.2,-1.43,-0.000429025,65.26,0,0,0,0.077,0,0,0.006,2.56,76.48,0.035,0.166,9.03,81.5,0.113,0.216,11.86,84.3,0.288,0.353,21.61,85.2,0.74,0.332,19.93,85.1,0.419,0.36,22.19,84.5,0.733,71.95,69.46,29.99072,30.07065,70.36,70.36,13.03,-0.1,0.101,0.019,0.017,20.68,0,0,0
"2024-08-11 03:35:00",1086,13.01,2.197,3.204,21.36,11.56,0,0,359.6,6.259,2.662,3.78,44.2,11.1,70.44,83.3,-1.454,-0.000436155,65.24,0,0,0,0.077,0,0,0.002,2.437,76.37,0.039,0.164,8.93,81.4,0.113,0.215,11.78,84.2,0.289,0.356,21.81,85.2,0.737,0.333,19.96,85.1,0.419,0.367,22.72,84.5,0.735,72.15,69.6,29.99367,30.0736,70.44,70.44,13.02,-0.139,0.137,0.019,0.017,20.66,0,0,0
"2024-08-11 03:40:00",1087,13.03,2.032,3.502,1.169,13.35,0.839,2.077,347.9,15.12,2.499,4.026,24.08,14.69,70.22,84.7,-1.579,-0.00047357,65.18,0,0,0,0.077,0,0,0.006,2.553,76.37,0.039,0.167,9.06,81.4,0.112,0.216,11.85,84.2,0.29,0.356,21.84,85.2,0.734,0.334,20.04,85.1,0.416,0.367,22.79,84.5,0.733,72.08,69.51,29.99657,30.07651,70.22,70.22,13.03,-0.106,0.106,0.018,0.016,20.65,0,0,0
"2024-08-11 03:45:00",1088,13,1.77,2.757,13.2,15.39,0.154,1.742,356.2,15.48,2.143,3.333,35.95,15.75,70.24,83.5,-1.437,-0.000431165,65.24,0,0,0,0.077,0,0,0.006,2.565,76.31,0.037,0.167,9.1,81.3,0.112,0.213,11.66,84.2,0.289,0.354,21.71,85.2,0.739,0.331,19.84,85.1,0.418,0.367,22.79,84.5,0.737,71.96,69.53,29.99657,30.07651,70.24,70.24,13.02,-0.14,0.139,0.018,0.016,20.64,0,0,0
"2024-08-11 03:50:00",1089,13.03,1.304,3.13,10.94,19.45,0,0,345,5.229,1.889,3.624,31.93,18.4,70.33,83.2,-1.451,-0.000435385,64.96,0,0,0,0.077,0,0,0.006,2.541,76.26,0.039,0.167,9.07,81.3,0.114,0.216,11.84,84.2,0.29,0.356,21.81,85.2,0.737,0.335,20.11,85.1,0.418,0.364,22.52,84.5,0.736,71.88,69.61,29.99662,30.07656,70.33,70.33,13.03,-0.1,0.099,0.018,0.016,20.63,0,0,0
"2024-08-11 03:55:00",1090,13,1.436,4.099,24.5,18.67,0,0,347.4,0.313,1.932,4.384,43.79,21.6,70.44,82.4,-1.374,-0.000412205,65.02,0,0,0,0.077,0,0,0.006,2.543,76.26,0.038,0.167,9.07,81.3,0.114,0.215,11.79,84.1,0.293,0.355,21.74,85.2,0.736,0.332,19.93,85.1,0.414,0.366,22.66,84.5,0.734,71.96,69.64,29.99953,30.07946,70.44,70.44,13.02,-0.135,0.134,0.018,0.016,20.63,0,0,0
